
running 1 test
test issue897_s65_cost::issue897_guard_cost_report ... S65-COST eps = 0.000000001
S65-COST body delta tris tess_us check_us check_pct
S65-COST ball 0.1 116 66.4 8.3 12.53
S65-COST ball 0.02 620 363.3 94.0 25.87
S65-COST ball 0.004 3012 1635.4 680.9 41.64
S65-COST cone 0.1 52 38.2 3.8 10.07
S65-COST cone 0.02 224 121.2 20.4 16.82
S65-COST cone 0.004 1156 657.8 220.2 33.48
S65-COST l_prism 0.1 20 25.2 1.2 4.89
S65-COST l_prism 0.02 20 24.1 1.2 4.87
S65-COST l_prism 0.004 20 24.6 1.1 4.67
S65-COST washer 0.1 100 100.9 6.6 6.53
S65-COST washer 0.02 220 350.8 19.6 5.59
S65-COST washer 0.004 484 904.5 63.0 6.97
S65-COST donut 0.1 14620 11961.3 3635.3 30.39
S65-COST donut 0.02 71820 56929.5 18353.0 32.24
S65-COST donut 0.004 356168 390476.5 98970.2 25.35
S65-COST sphere_wedge 0.1 46 37.9 3.2 8.49
S65-COST sphere_wedge 0.02 212 147.8 21.9 14.81
S65-COST sphere_wedge 0.004 1014 665.8 202.1 30.36
S65-COST wedge 0.1 32 31.2 2.2 6.91
S65-COST wedge 0.02 60 53.4 4.2 7.85
S65-COST wedge 0.004 128 121.6 10.2 8.37
S65-COST cone_wedge 0.1 4 8.2 0.2 2.37
S65-COST cone_wedge 0.02 4 7.5 0.2 2.51
S65-COST cone_wedge 0.004 4 7.8 0.2 2.28
ok

test result: ok. 1 passed; 0 failed; 0 ignored; 0 measured; 137 filtered out; finished in 23.98s

